Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
57550.81811446092,936.6172624184219,381.3211502363039,193.21145873886414,1.972718637706389,0.8626207385429627,58114.03498347993,270.8603074450927,0.8113237990242105,0.9895724118316975,0.8237686857662774,0.7099108691054702,0.006624561579789077,0.0010331441312787968,0.5038357656932192,0.994746038306899,HOROZ
85583.59765076396,1135.6999392792789,407.4216998762209,268.76606291873605,1.5172385346131092,0.751346176413441,87020.89098331571,329.8622134408081,0.7821473050291307,0.9838832743992066,0.832210508938268,0.8099941016132138,0.004760161003740396,0.0012598603410677385,0.6568185459754412,0.9945082072765904,BARBUNYA
81023.95941662932,1103.0147536687566,439.9495486233609,238.38915182401075,1.8498197295847616,0.841449387809811,82575.4745534077,321.5028273410756,0.8199294000201393,0.9826522054699734,0.8372390553112864,0.731364169887324,0.005416291228756936,0.0009512095874483453,0.5352321587490666,0.9874145554090105,CALI
182686.77843901314,1630.089669562222,617.1507247791774,379.38089152107426,1.624860343226161,0.7879301198473222,184611.78770095273,482.1372387297103,0.8244093706898522,0.9895891832203784,0.8642532403851274,0.7818152876190951,0.003379059674874417,0.0007788214669525316,0.6117878463232512,0.9938357016648088,BOMBAY
64039.576630522635,1018.438670795598,428.33221595830173,191.24110716862967,2.24711792798042,0.8955680614949333,64908.30352581574,285.80868911964575,0.5832611220036628,0.9904410853725671,0.776251023434387,0.6651913358918926,0.006689242481883884,0.0008129916318625173,0.4432276662877758,0.9958312150934088,HOROZ
31016.956282717485,652.0061808059199,244.70649431913083,161.0125103499105,1.5222821053617264,0.7539564897655652,30810.641129209187,198.2067766018094,0.7595511904669159,0.9900403102096578,0.9118256592539588,0.8092229373173069,0.007946052513556168,0.0021017465286808914,0.6543889402148946,0.9971060452498832,DERMASON
45291.06341841409,809.2454553611794,302.00945795054065,191.71777055048554,1.572000642323806,0.7723518667620759,45909.85118539281,239.3554141086171,0.7113131637929951,0.9860397595435353,0.8673055041918718,0.7937513438486796,0.006689492465411767,0.001639509164298039,0.6315777091512492,0.9931957946696578,SIRA
63219.959687893774,1011.1803340435777,418.1512216952194,192.7803043144362,2.171725052936747,0.8875939409436125,63672.291107634745,282.5231847118116,0.726897674037171,0.9885167832271489,0.7736212964848066,0.6772328195697815,0.00664058365841192,0.0008577415115246234,0.45847580870761,0.9962543198720866,HOROZ
35922.1596465924,717.2704818293718,271.5183265840389,168.88783839644492,1.6096345823709972,0.7833648288672477,36345.25083613017,213.69697531466457,0.7888564320571211,0.9885467715467432,0.8801608897515121,0.7855110504294478,0.007573119817027141,0.0017885358981322074,0.617654891278067,0.9944851902522369,SIRA
38392.788033474855,715.6547854847521,253.35864715758396,192.5863448903291,1.317775314894927,0.649333683500445,38643.822582860405,220.69672812686832,0.7964195763993691,0.9909883063358139,0.9416950849722943,0.8717653110180024,0.006614354994805088,0.0023547733958156508,0.760159692234482,0.9986701736821406,SEKER
41431.8378998441,731.2624924135878,242.99359507365853,217.19466016288624,1.121010909188344,0.44972356003851344,41960.821389300785,229.92666456056702,0.7944022840320053,0.9926737768004522,0.9729333095013963,0.9448061937152884,0.00586626116071318,0.002883735723834702,0.8929543785873575,0.9994123733176223,SEKER
179916.05920169377,1628.6187458154586,605.4929965763577,382.0812326590444,1.5834942521771775,0.7758363750434211,182399.69649456447,478.8420158820762,0.7337303850835746,0.9866789311536559,0.8528770518892353,0.7914616465129796,0.0033637242052946283,0.0008128391586986897,0.6260009920590607,0.9920575860743613,BOMBAY
59368.43870764786,951.7244167370724,362.00516059563694,210.88634818188632,1.7150460392061626,0.8123267377583091,60573.80833481414,275.15010223448377,0.7849931010840505,0.981379280422859,0.8272343252778632,0.7591468402222464,0.0060871942897411995,0.001252794611061252,0.5784413191586542,0.9911381382693928,CALI
43249.86644841459,811.1089715108095,325.45343259208835,170.76966117965088,1.906287124520067,0.851907177915631,43686.68791700692,234.92880442832046,0.8663025457385164,0.9873917783320698,0.8249084432803794,0.720343838142948,0.007534464251252727,0.0012520839707478382,0.520366073515533,0.9894754597581327,HOROZ
37555.2352870995,691.4022816002381,237.42075419274664,200.09507058804923,1.1854890093585297,0.5366859818408481,37293.45956213646,217.77901130530185,0.7503582740037146,0.9916784446199496,0.9735994069548574,0.9174594622282242,0.006367977605487455,0.0027895936659707715,0.8424632217379221,0.9987915902192853,SEKER
36873.5071926959,710.2124632930983,244.3000137221642,192.6610604640744,1.2671291935883133,0.6148498414702961,37503.981378230405,216.80774473208686,0.7596828883701751,0.9846596688815484,0.9251557067159052,0.8877372766108782,0.006613076610544935,0.0025331231105506628,0.7876292747904707,0.99845670753892,SEKER
38585.060927043756,711.3445488424086,251.98748544851168,195.50809223912452,1.288596519266211,0.6310793637967105,39042.31903018048,221.98103746631983,0.766311707423014,0.9919999642261574,0.9571490518021212,0.8787888759110577,0.006539740176140044,0.0024053135746173,0.7725305767296472,0.996508195896181,SEKER
73986.50352508458,1072.318479528459,411.884929388859,233.13422532977393,1.7669844258373104,0.8245938964065928,76049.32857228452,307.11682898418843,0.7350523885667284,0.972579263628991,0.8080038971432552,0.7460102560068244,0.005562793401746394,0.0010640681562010664,0.5549051495601174,0.9826047772961148,CALI
47080.75885184118,817.0186440676305,309.52442630197095,195.6718343469064,1.582093949043779,0.7744883094942974,47621.66408548347,245.47818753788425,0.8055033925639021,0.9906955094190795,0.8898780924814819,0.7926205278511694,0.0065473786587954864,0.0015948496312571765,0.6285963882249803,0.9948672602700882,SIRA
46130.09646869723,779.444303972696,262.8770133967775,223.1862094257933,1.1770310772379249,0.5259646467377755,46510.843419970806,242.0198405577401,0.7718531318541456,0.9916706071600282,0.9518099798997465,0.9209237493894448,0.00570048872089198,0.0025361528373018163,0.8495867069981228,0.9981327789980421,SEKER
78221.3874453982,1062.5818946358058,411.01390092254775,243.04787079525698,1.6921364780767694,0.8059889635299371,79307.9275754513,315.1453778941632,0.772165735222985,0.984295108535259,0.8709426295605603,0.7664471598372941,0.005280945261956733,0.0011188426752894679,0.5866778524800754,0.9927478385994886,CALI
78162.78937289446,1077.565566938157,407.1563057285,244.35061197459362,1.66256901533318,0.7982724624740688,78625.84412990323,315.23451436128937,0.788960265238278,0.9905154623514183,0.843916364252018,0.7751167810929643,0.005221549012950316,0.0011581063004102116,0.6013006276020096,0.997552275677395,CALI
31372.60847359474,642.8800382690846,230.4311561449472,173.31293278466006,1.3326012576564865,0.6610320988419953,31829.0434248306,199.52927591286524,0.7584114379763902,0.9881210372694951,0.9531342553008205,0.8646552013663572,0.007367173076694973,0.0025424956384270617,0.7476467081650846,0.9965839816308089,DERMASON
30309.610403847866,637.9641522310142,234.43037031338758,163.7322899033149,1.4306861508281683,0.7150812218411081,30243.849264349872,195.82972555956812,0.809837214440727,0.9896618291234437,0.9308903643194255,0.8349048714198488,0.007790894529057444,0.0023370942782059653,0.6965719710828558,0.9975305809094029,DERMASON
38319.864743147984,709.5261177508127,250.24200519457108,195.93581581981616,1.2759636056612975,0.6211630821458825,38944.2009046495,221.3868947401339,0.7646537988490062,0.9923267273214166,0.9623494495438552,0.8852837988961992,0.006496190021490782,0.002460354420596947,0.7827914000198343,0.9991596673734338,SEKER
35911.348988937774,696.8017358078173,260.8000674376708,175.4101215005823,1.487589636630289,0.7404381384190035,36081.71365841458,213.79663423273865,0.8221915047508527,0.9918941479059059,0.927713721693909,0.8189817495855041,0.007283918255405991,0.0020233107919221775,0.6717038490326954,0.9976500777200036,DERMASON
47849.739484867874,822.7541752949136,316.63547824000864,192.98228898632826,1.6463977120358755,0.7939583337065023,48557.27304056738,247.01294429319697,0.8077824815495508,0.9917882020323875,0.88747580019809,0.778042987312088,0.006615009267274281,0.0014970606734699484,0.6066573321284323,0.9981600419304005,SIRA
71792.74138436008,1033.340268383187,409.67756625840633,228.1231914986449,1.7943550168266216,0.8304970545026444,73096.20677934233,302.4914069002971,0.7579887060003918,0.9786719434179993,0.842116228930697,0.7381687064024265,0.005707390037172995,0.0010457694640096887,0.5445124978163367,0.9774892026185864,CALI
79205.41401029394,1066.3794900247567,409.92128771208195,248.05229386574237,1.6478713489097478,0.7950191068461603,80214.09813260788,317.60697636976226,0.8104834141481012,0.9877868699800814,0.874346734044998,0.7760930083566737,0.005159612543517378,0.0011497579708541947,0.6023910745688876,0.9944548073377562,CALI
38903.3301817294,746.6677075637056,275.07853682388634,181.03862293885788,1.5266836919724383,0.7552223427165677,39636.94372088019,223.2916321900166,0.814294038874203,0.985342026897518,0.8819377909712683,0.807276426503879,0.0070596910524168425,0.0018602986991586138,0.6523460884640626,0.9960932378911429,SIRA
95595.7949018223,1305.285683982135,451.2959148298496,272.1791028116861,1.6591911193456421,0.7985768613850942,97947.85273575161,349.40564538057004,0.7145228824359169,0.9777740880922126,0.7052866569719822,0.7739049166456845,0.004707437954355989,0.0010406547508935474,0.598492135656711,0.9930797361686822,BARBUNYA
56582.46010373982,950.5767147981579,394.0073424537817,184.26208491811133,2.1391209974901133,0.8836716479859165,57222.52559018374,268.2624245915038,0.790479564216859,0.9883002275707373,0.7871757542796904,0.6817632704428338,0.006962542164944284,0.0009248639539352947,0.46486489776713535,0.993681949873091,HOROZ
50414.84564563168,840.6489340607408,306.0692863004837,210.54319674132879,1.4530422346707061,0.7256915169839492,50648.178000707514,253.2274995729041,0.8091795645323344,0.9893891812554415,0.8957946511606196,0.8274350720401606,0.006089534284794506,0.0017618033006588396,0.6846395529798247,0.9949687374240545,SIRA
50934.34948368646,902.5675159022552,374.6065716512872,175.04373804413353,2.1362230997373755,0.8849951568823533,51729.76010475946,254.727595811532,0.748944334431589,0.9853129572976832,0.7918748165670079,0.6809840708521834,0.00733603685160321,0.0009733480303265932,0.4641912800385327,0.9912995084145932,HOROZ
74283.98391953213,1060.7327307885937,403.3652141121541,237.07415291766202,1.703376686818069,0.8092576480473569,75882.16277143953,308.1783480089854,0.707688371475482,0.9842378395750693,0.8319314764309961,0.763515241893089,0.00541186132839162,0.0011361317987338114,0.5828408260213946,0.9931393748169692,CALI
44285.19001739693,778.6426349223434,276.3395167864404,204.6699417099627,1.3464078959182604,0.6702817066772208,44685.26188731156,238.162223073566,0.7904960702752816,0.9899061589790219,0.921738600646003,0.86060208264621,0.006226601776203519,0.0021150935419635246,0.741363058781782,0.9988950711585383,SEKER
91657.28167929864,1160.5211890715725,449.3987609928298,262.89024572544434,1.7020525274885376,0.8094077995017166,93039.12771481577,341.6005178002796,0.7271789413147243,0.9845243605059703,0.8543479200281835,0.7619514138897834,0.0048900066942572885,0.0010189642610204436,0.5805404072069179,0.9895099178742335,CALI
40974.92359856182,745.9464508137029,278.3080052561509,187.66460956234914,1.4797349673002622,0.7371999525062414,41198.96154360595,228.1892292602194,0.7382783269708745,0.9916586988781475,0.9247071953138151,0.8208047507045445,0.006793544059915285,0.0019058141366550996,0.6744806105365851,0.9972703927698278,SIRA
34646.366767438274,689.7428620966867,259.75086644762763,169.32410857270744,1.5357676243497167,0.7598578368913945,35208.206227018134,210.27905254990347,0.7664927190053491,0.9891301908812982,0.9158064253109677,0.8061891101955018,0.0075217182208424565,0.0019570898155820762,0.6492489631280368,0.9976866912420727,DERMASON
27737.178153117013,614.9840549044195,221.9395406579553,159.49484068405644,1.3929057135581593,0.6954936971791866,28197.46675761999,188.05612353977872,0.7909035818253521,0.98604531813579,0.923208303217657,0.8458794196969782,0.007981418987857154,0.0025274699173130234,0.7159295560322508,0.9974190544783443,DERMASON
34181.283845554746,790.55414912079,247.70432606614236,176.05609744594878,1.4075501130996122,0.7027035153877401,35037.245131950294,209.3815338614319,0.7625041730021717,0.9775307373451421,0.6886068331758769,0.8416904444097812,0.00725278028503288,0.002248371841148801,0.7094014620916521,0.9966398013332394,SIRA
60690.33164335855,996.1170266455641,350.6449017728935,220.82759381998233,1.588160417574716,0.7771542692923873,62002.37774023547,277.58919578625745,0.7078419507101356,0.9792954152345661,0.7688461745636234,0.7921992546709734,0.00579427530942062,0.0014055309192411093,0.6273423590124163,0.9969318017775027,BARBUNYA
78125.61899577314,1050.8863906205613,388.71344862535193,256.92068428721456,1.5126898749329092,0.7494215512802809,78615.56398044869,314.97375958142584,0.7257771597369407,0.9912132041359021,0.8874950312228443,0.8110392272071368,0.004979972094144327,0.0013334471154217572,0.6584279387745087,0.9948202743265925,CALI
33462.749338169495,678.8852224874564,250.48994793819335,170.7102186169045,1.4654255324739334,0.7316159142387092,33694.182704441846,206.95902388818095,0.711867640838382,0.9911011263927528,0.9172502265453077,0.8239762835974459,0.007475793819907608,0.002136428759099821,0.6792449110537699,0.9971199886448431,DERMASON
45083.102353515715,802.845363215971,313.77912541409927,183.66621180309554,1.7072436171549359,0.8102670972947762,45322.36484612134,240.31628654561965,0.8090698670557647,0.9890808587137084,0.8745298655402495,0.7643467287730245,0.006961455662369318,0.0014677541926058106,0.5839108537798897,0.9960732689431162,SIRA
41310.81073924379,753.217497366147,283.8150557240172,185.82544072126763,1.5318156164047116,0.7579096840299471,41529.21136443733,229.27587442833038,0.7957834531228549,0.9909536997892343,0.9115486329780499,0.8063297923539826,0.006887166089990212,0.001795088690895014,0.649892702498609,0.9964545294923799,SIRA
38905.89887090886,714.8422502485976,248.54486598657928,200.20985292953344,1.2442107998178382,0.5944526000497687,39643.39521241247,223.05276320973954,0.7955069064963054,0.9916057140473729,0.9616073046238577,0.8963995911864502,0.0063632156083606424,0.0025291544807757547,0.8028672449848245,0.9987998635432974,SEKER
53646.04435978966,889.937466484017,350.24684268401256,196.0791486937787,1.7851595161454685,0.8289867157354887,54339.07102198289,261.8751257694995,0.7721016909514768,0.9881941697990438,0.8574947543639516,0.7473067165024543,0.006516386275045065,0.0012526927855673782,0.5585984475824817,0.9957087361503558,SIRA
30415.776884316627,644.7550220383208,231.1954065441677,168.0594297447011,1.3755472147999734,0.6865968460709779,30789.687920474207,196.827376939572,0.7044312410542832,0.987354930599123,0.9230145589064974,0.8509013871622928,0.007592792904607593,0.0024564515448425935,0.7245468946249337,0.9958823098911685,DERMASON
41194.14785759401,749.838234082998,275.99343013374283,190.63038976086378,1.452822509642303,0.7256977147507454,41570.59968523648,228.65305685574685,0.7810932685246567,0.9913423276439745,0.9213546983776083,0.8276703917188517,0.006721167650336912,0.0019478858536471889,0.6852254152794163,0.9952218774217112,SIRA
65153.212440101015,1016.4168529581199,329.6715406954761,253.4662443489398,1.3001576282410428,0.6404387499859129,66230.32103334117,288.35145815965114,0.7528409179956514,0.9844095963562616,0.7913258875422129,0.8744921990683905,0.005055024457085213,0.0018191171996438256,0.7649946471831515,0.9945144010464092,BARBUNYA
74391.87626135706,1073.3149816760435,407.8804267632039,233.19365705592756,1.7464631475940189,0.8195343207327043,75571.55298123833,307.07245938546873,0.6755666484721307,0.9860398548840715,0.8109698058920796,0.7557058767632192,0.005471332809631815,0.001101946163161339,0.5703749166915787,0.9978460522672958,BARBUNYA
37602.169900084555,698.3530700589841,241.658641561909,197.6557260983034,1.2228086259977688,0.5760357320845981,37581.887473721545,218.33637018854668,0.7525913153633969,0.9912593649395524,0.9660335354849312,0.9039255798264995,0.006464277978536953,0.0026559365282380503,0.8166794398412979,0.999014550634979,SEKER
39591.51435861082,798.5379297475976,333.6397827870411,153.16559166925856,2.1844194011402798,0.8889865992161814,40578.22959454063,224.75846021604642,0.6128238062970084,0.9795020878354375,0.7815001481133977,0.6726738003515887,0.008404521859703803,0.0010624854003668978,0.45311123430455413,0.9884417364007505,HOROZ
33945.7141806661,686.6541151035055,252.50162911457483,170.77250695189747,1.4795419795495786,0.7375291441987256,34184.79115156227,207.62950739478953,0.7895877218762142,0.9879131137044493,0.8993731707121039,0.8210667738205064,0.00747201450183215,0.0020944769658509197,0.6740668975501904,0.9974093420842577,DERMASON
69992.11972074791,1083.401615760919,385.42338054628897,231.51203915601903,1.6681188587006308,0.8002551764993848,71310.64243206005,298.732946209572,0.777750595474871,0.97973663883323,0.7463299166725575,0.7728302456152039,0.005530958967918853,0.0012178244845143867,0.5959994904376096,0.9952436317212429,BARBUNYA
58923.54708315296,934.8644961062193,327.570206748974,230.16761172364832,1.4210178495502466,0.7094426791695241,60099.293950514744,273.85477975960737,0.7402240410742078,0.9842927816700259,0.8463534356113734,0.8368399048246584,0.005559940887072477,0.0016848247388229177,0.7005048608071454,0.9949469450204744,BARBUNYA
38702.761481796355,777.5059155542672,316.2477096451607,155.11556760489086,2.0395766857677384,0.871350822035077,38844.57490838598,221.40641751707926,0.6744632631604531,0.9876493025247389,0.8048282883016018,0.6996906851728485,0.008220557148447915,0.0012085185315320306,0.48833303065157996,0.9973581621305219,HOROZ
26815.473076412818,606.1947005579517,227.4547760609148,150.00709963804272,1.521191508427445,0.7533343745699455,27038.174253130255,184.61161103808521,0.7960629101376655,0.9884315296892692,0.9146750036332316,0.8084774039633114,0.008526515279675738,0.0022517584697058107,0.6540573998282198,0.9961756346529919,DERMASON
33437.316341726735,676.1933182592237,254.26406856455782,168.66889701334077,1.497009175368753,0.7449820095800037,33732.02266559369,206.78026940511276,0.7936940547368488,0.9901332680611794,0.9262972439934506,0.8153310707306703,0.007556220948507592,0.0020641276024382397,0.6649804448721846,0.9975327343643877,DERMASON
63466.99887355507,944.1166702572538,356.1648400522981,227.73553843890647,1.564705631144431,0.7679436860931229,64297.44129053217,284.876158904834,0.7889824654978103,0.9917416467372993,0.8986533293099814,0.7991332845394375,0.005597348454222519,0.0014042512759348247,0.6382673594760956,0.9978433028875883,CALI
37198.33524914024,702.8287054529487,237.32377748501042,200.6741467737241,1.1803912177442328,0.5327740345549674,37757.49993452644,218.06208175926886,0.7767641378720447,0.9894084693858626,0.9526642044340196,0.9190636930526158,0.006355336895684836,0.0027959819392453147,0.8449460065113472,0.9975416898762743,SEKER
75792.39574955181,1164.3240921386837,372.3602565250788,261.62893445479074,1.4225037048581837,0.710561061446968,77736.51734445477,310.58144527483665,0.7986410615683252,0.9754814851021192,0.7036423588929132,0.8360901285389541,0.00489910206785074,0.0014739857798733227,0.69847062464329,0.9920668837515294,BARBUNYA
52032.42709794825,896.1426675829404,366.0009628810144,181.4285577824115,2.017832503185435,0.869443542200852,52494.6097403854,257.2868463212368,0.8218689640118014,0.988997416636661,0.8161374850703091,0.7013505144760989,0.007040354772475383,0.001054282299733483,0.4927794451958279,0.9953731288806112,HOROZ
68506.93981136108,1018.8054437193515,349.4095593183181,249.63835191862822,1.4008735857593664,0.6985761097618987,69613.7143652992,294.7078976067368,0.7609773271536607,0.9829529546290959,0.8286104170742458,0.8454634985858734,0.0050876862500331375,0.0016058336187627941,0.7147835592394236,0.998822400140011,BARBUNYA
